# temp  energy   qhat_over_T3
  0.190000  18.184140   4.927651
  0.200000  18.184140   4.857100
  0.210000  18.184140   4.788953
  0.220000  18.184140   4.725060
  0.230000  18.184140   4.663054
  0.240000  18.184140   4.604609
  0.250000  18.184140   4.548033
  0.260000  18.184140   4.494006
  0.270000  18.184140   4.441989
  0.280000  18.184140   4.391901
  0.290000  18.184140   4.343710
  0.300000  18.184140   4.297154
  0.310000  18.184140   4.252253
  0.320000  18.184140   4.208848
  0.330000  18.184140   4.166811
  0.340000  18.184140   4.126233
  0.350000  18.184140   4.086712
  0.360000  18.184140   4.048602
  0.370000  18.184140   4.011377
  0.380000  18.184140   3.975428
  0.390000  18.184140   3.940328
  0.400000  18.184140   3.906298
  0.410000  18.184140   3.873137
  0.420000  18.184140   3.840835
  0.430000  18.184140   3.809452
  0.440000  18.184140   3.778716
  0.450000  18.184140   3.748954
  0.460000  18.184140   3.719627
  0.470000  18.184140   3.691302
  0.480000  18.184140   3.663332
  0.490000  18.184140   3.636253
  0.500000  18.184140   3.609609
  0.510000  18.184140   3.583665
  0.520000  18.184140   3.558236
  0.530000  18.184140   3.533345
  0.540000  18.184140   3.509046
  0.550000  18.184140   3.485127
  0.560000  18.184140   3.461900
  0.570000  18.184140   3.438879
  0.580000  18.184140   3.416591
  0.590000  18.184140   3.394428
  0.600000  18.184140   3.372941
  0.610000  18.184140   3.351685
  0.620000  18.184140   3.330954
  0.630000  18.184140   3.310537
  0.640000  18.184140   3.290499
  0.650000  18.184140   3.270867
  0.660000  18.184140   3.251480
  0.670000  18.184140   3.232601
  0.680000  18.184140   3.213826
  0.690000  18.184140   3.195615
  0.700000  18.184140   3.177447
  0.710000  18.184140   3.159790
  0.720000  18.184140   3.142268
  0.730000  18.184140   3.125141
  0.740000  18.184140   3.108225
  0.750000  18.184140   3.091593
  0.150000  19.717880   5.407862
  0.160000  19.717880   5.316297
  0.170000  19.717880   5.231260
  0.180000  19.717880   5.150912
  0.190000  19.717880   5.074198
  0.200000  19.717880   5.002442
  0.210000  19.717880   4.932932
  0.220000  19.717880   4.868021
  0.230000  19.717880   4.804719
  0.240000  19.717880   4.745382
  0.250000  19.717880   4.687684
  0.260000  19.717880   4.632796
  0.270000  19.717880   4.579773
  0.280000  19.717880   4.528817
  0.290000  19.717880   4.479751
  0.300000  19.717880   4.432332
  0.310000  19.717880   4.386648
  0.320000  19.717880   4.342398
  0.330000  19.717880   4.299640
  0.340000  19.717880   4.258249
  0.350000  19.717880   4.218059
  0.360000  19.717880   4.179193
  0.370000  19.717880   4.141317
  0.380000  19.717880   4.104667
  0.390000  19.717880   4.068925
  0.400000  19.717880   4.034243
  0.410000  19.717880   4.000460
  0.420000  19.717880   3.967538
  0.430000  19.717880   3.935543
  0.440000  19.717880   3.904211
  0.450000  19.717880   3.873851
  0.460000  19.717880   3.843988
  0.470000  19.717880   3.815075
  0.480000  19.717880   3.786576
  0.490000  19.717880   3.758943
  0.500000  19.717880   3.731763
  0.510000  19.717880   3.705302
  0.520000  19.717880   3.679371
  0.530000  19.717880   3.653976
  0.540000  19.717880   3.629172
  0.550000  19.717880   3.604769
  0.560000  19.717880   3.581031
  0.570000  19.717880   3.557558
  0.580000  19.717880   3.534783
  0.590000  19.717880   3.512187
  0.600000  19.717880   3.490234
  0.610000  19.717880   3.468533
  0.620000  19.717880   3.447359
  0.630000  19.717880   3.426499
  0.640000  19.717880   3.406033
  0.650000  19.717880   3.385974
  0.660000  19.717880   3.366172
  0.670000  19.717880   3.346860
  0.680000  19.717880   3.327697
  0.690000  19.717880   3.309065
  0.700000  19.717880   3.290503
  0.710000  19.717880   3.272450
  0.720000  19.717880   3.254538
  0.730000  19.717880   3.237024
  0.740000  19.717880   3.219722
  0.750000  19.717880   3.202714
  0.150000  21.251620   5.549155
  0.160000  21.251620   5.455930
  0.170000  21.251620   5.369598
  0.180000  21.251620   5.287951
  0.190000  21.251620   5.209973
  0.200000  21.251620   5.137160
  0.210000  21.251620   5.066426
  0.220000  21.251620   5.000627
  0.230000  21.251620   4.936168
  0.240000  21.251620   4.876070
  0.250000  21.251620   4.817349
  0.260000  21.251620   4.761696
  0.270000  21.251620   4.707799
  0.280000  21.251620   4.656080
  0.290000  21.251620   4.606233
  0.300000  21.251620   4.558053
  0.310000  21.251620   4.511663
  0.320000  21.251620   4.466671
  0.330000  21.251620   4.423279
  0.340000  21.251620   4.381159
  0.350000  21.251620   4.340385
  0.360000  21.251620   4.300841
